"count","slice_num","gene","coord_x","coord_y"
32,33,"Slc17a7",6.18506861074367,6.77310588157254
2,33,"Pvalb",1.76669893423824,5.02542919368566
1,33,"Tac2",1.76669893423824,5.02542919368566
16,33,"Slc17a7",1.76669893423824,5.02542919368566
1,33,"Vip",1.76669893423824,5.02542919368566
1,33,"Pvalb",8.66109024691444,6.34159441468075
22,33,"Slc17a7",8.66109024691444,6.34159441468075
1,33,"Vip",8.66109024691444,6.34159441468075
2,33,"Slc17a7",1.82182596171176,3.46868750342899
15,33,"Slc17a7",7.85889804805657,5.9678330189513
5,33,"Slc17a7",8.82873813776293,5.95293352992221
1,33,"Pvalb",0.958564687288961,4.7794901600983
1,33,"Tac2",0.958564687288961,4.7794901600983
11,33,"Slc17a7",0.958564687288961,4.7794901600983
2,33,"Vip",0.958564687288961,4.7794901600983
11,33,"Slc17a7",1.06857863896587,2.18706287194773
1,33,"Pvalb",2.14804089423758,1.73400309198358
34,33,"Slc17a7",2.14804089423758,1.73400309198358
5,33,"Slc17a7",9.59711516978772,1.33302153794512
1,33,"Pvalb",6.21867676552602,6.25369083755068
2,33,"Slc17a7",6.21867676552602,6.25369083755068
1,33,"Pvalb",0.722086524686658,3.93649004520604
1,33,"Tac2",0.722086524686658,3.93649004520604
36,33,"Slc17a7",0.722086524686658,3.93649004520604
4,33,"Vip",0.722086524686658,3.93649004520604
14,33,"Slc17a7",10.1910712671647,5.0176234404676
13,33,"Slc17a7",8.93829275177578,5.24907550101826
19,33,"Slc17a7",10.0709254029106,4.08395093035279
1,33,"Pvalb",1.97172467324196,5.44270554237557
20,33,"Slc17a7",1.97172467324196,5.44270554237557
1,33,"Vip",1.97172467324196,5.44270554237557
5,33,"Slc17a7",8.26282449896929,6.33726023730724
1,33,"Vip",8.26282449896929,6.33726023730724
19,33,"Slc17a7",5.27660840052286,6.91859132356148
9,33,"Slc17a7",9.85751530148243,4.72283982711806
10,33,"Slc17a7",8.4022955698942,6.80422139001309
1,33,"Vip",8.4022955698942,6.80422139001309
17,33,"Slc17a7",9.31274462500691,3.9866581324241
3,33,"Pvalb",4.05201857709091,6.40296211112446
41,33,"Slc17a7",4.05201857709091,6.40296211112446
1,33,"Vip",4.05201857709091,6.40296211112446
22,33,"Slc17a7",1.00796214566035,3.5192211385155
7,33,"Slc17a7",9.71067294838665,5.06250157933688
1,33,"Vip",9.71067294838665,5.06250157933688
3,33,"Slc17a7",9.84346178988958,4.53134275676378
40,33,"Slc17a7",9.59598079336248,4.24105192081357
1,33,"Pvalb",1.35794003294011,4.43049151796167
10,33,"Slc17a7",1.35794003294011,4.43049151796167
1,33,"Slc17a7",2.59875875980136,1.8528194739513
2,33,"Tac2",1.39804352257536,5.55528956616629
10,33,"Slc17a7",1.39804352257536,5.55528956616629
1,33,"Vip",1.39804352257536,5.55528956616629
1,33,"Pvalb",8.2864108079603,6.59863793133536
17,33,"Slc17a7",8.2864108079603,6.59863793133536
2,33,"Pvalb",1.2141042365353,2.47052839818452
48,33,"Slc17a7",1.2141042365353,2.47052839818452
4,33,"Pvalb",5.08592925726204,6.64766024052036
17,33,"Slc17a7",5.08592925726204,6.64766024052036
1,33,"Vip",5.08592925726204,6.64766024052036
27,33,"Slc17a7",6.10855887039007,6.27109506386915
1,33,"Vip",6.10855887039007,6.27109506386915
6,33,"Pvalb",9.09362088385633,5.50153115051331
19,33,"Slc17a7",9.09362088385633,5.50153115051331
15,33,"Slc17a7",8.61605084759919,5.41719195721755
16,33,"Slc17a7",0.799476736907045,2.64597776997447
1,33,"Vip",0.799476736907045,2.64597776997447
9,33,"Slc17a7",8.90882118091978,5.68448379164307
1,33,"Pvalb",2.46030724703128,5.59830175483532
16,33,"Slc17a7",2.46030724703128,5.59830175483532
3,33,"Slc17a7",10.3860261921737,3.6558731527671
1,33,"Vip",10.3860261921737,3.6558731527671
2,33,"Pvalb",8.81624415672219,6.37937791785629
12,33,"Slc17a7",8.81624415672219,6.37937791785629
3,33,"Slc17a7",10.4066204412148,3.57979448564974
1,33,"Pvalb",1.51528405715368,2.01561474212098
70,33,"Slc17a7",1.51528405715368,2.01561474212098
1,33,"Vip",1.51528405715368,2.01561474212098
3,33,"Slc17a7",10.3447712796471,3.17461002821929
1,33,"Vip",10.3447712796471,3.17461002821929
1,33,"Slc17a7",9.55802744335485,1.30916410360907
17,33,"Slc17a7",0.88518168330575,3.71394472082484
13,33,"Slc17a7",1.1712260402068,2.03415351195448
11,33,"Slc17a7",1.1690913322635,1.98149588351292
1,33,"Tac2",8.41523032897829,0.44105204239629
2,33,"Slc17a7",8.41523032897829,0.44105204239629
8,33,"Slc17a7",4.87559514742974,6.91338995255077
2,33,"Slc17a7",1.93909259180451,3.27704449418747
3,33,"Pvalb",5.95625895451819,6.9838743353408
27,33,"Slc17a7",5.95625895451819,6.9838743353408
1,33,"Vip",5.95625895451819,6.9838743353408
17,33,"Slc17a7",9.03290392712603,5.49992208773735
1,33,"Pvalb",9.7192566782202,2.62708163692797
5,33,"Slc17a7",9.7192566782202,2.62708163692797
4,33,"Slc17a7",10.159895366801,5.16676936722741
1,33,"Vip",10.159895366801,5.16676936722741
29,33,"Slc17a7",9.47062827142499,1.87105169742472
22,33,"Slc17a7",8.53172324891335,1.70162006478047
15,33,"Slc17a7",1.32670903528806,1.3613188639794
3,33,"Slc17a7",8.80567803530422,6.11023768068763
2,33,"Pvalb",10.0369206499736,4.28753133461861
18,33,"Slc17a7",10.0369206499736,4.28753133461861
2,33,"Pvalb",6.84840924926612,6.84208918875903
1,33,"Tac2",6.84840924926612,6.84208918875903
12,33,"Slc17a7",6.84840924926612,6.84208918875903
41,33,"Slc17a7",6.07670213031427,6.63295417319669
1,33,"Slc17a7",2.5885423359485,1.91196771755622
1,33,"Pvalb",0.626631952884106,3.66129945541392
1,33,"Tac2",0.626631952884106,3.66129945541392
19,33,"Slc17a7",0.626631952884106,3.66129945541392
1,33,"Pvalb",9.41348553422455,6.07759609098898
21,33,"Slc17a7",9.41348553422455,6.07759609098898
11,33,"Slc17a7",8.8515618657676,5.14335393203875
1,33,"Pvalb",1.69806809049275,1.32978184813054
23,33,"Slc17a7",1.69806809049275,1.32978184813054
1,33,"Pvalb",9.42735364369273,5.90294667958936
13,33,"Slc17a7",9.42735364369273,5.90294667958936
45,33,"Slc17a7",2.35975322300642,0.530068686731349
5,33,"Slc17a7",5.33834221044987,6.18348495660921
1,33,"Slc17a7",2.37173889480965,2.73139253715053
2,33,"Pvalb",2.36221104966208,5.68983549144651
38,33,"Slc17a7",2.36221104966208,5.68983549144651
16,33,"Slc17a7",8.89906314311167,5.45795569046751
7,33,"Slc17a7",10.2194673563647,4.94324271460461
8,33,"Slc17a7",6.83468876797643,6.89503300250443
1,33,"Vip",6.83468876797643,6.89503300250443
17,33,"Slc17a7",2.16647903999919,5.89672961140719
1,33,"Pvalb",1.97953388275184,0.845063919098619
29,33,"Slc17a7",1.97953388275184,0.845063919098619
15,33,"Slc17a7",1.62829980404798,2.59496420542594
1,33,"Vip",1.62829980404798,2.59496420542594
1,33,"Pvalb",9.67433164607164,5.40581132269154
18,33,"Slc17a7",9.67433164607164,5.40581132269154
1,33,"Vip",9.67433164607164,5.40581132269154
2,33,"Tac2",1.83617410147357,1.0603362856001
84,33,"Slc17a7",1.83617410147357,1.0603362856001
1,33,"Tac2",9.56409811969243,5.64478607345236
14,33,"Slc17a7",9.56409811969243,5.64478607345236
56,33,"Slc17a7",1.43829812827283,3.56950363406864
1,33,"Pvalb",1.29434556760655,4.2669234326043
19,33,"Slc17a7",1.29434556760655,4.2669234326043
2,33,"Vip",1.29434556760655,4.2669234326043
16,33,"Slc17a7",1.31180449614947,4.23839097350589
2,33,"Vip",1.31180449614947,4.23839097350589
2,33,"Pvalb",1.25055377947928,4.37132071046346
12,33,"Slc17a7",1.25055377947928,4.37132071046346
2,33,"Vip",1.25055377947928,4.37132071046346
1,33,"Pvalb",10.102863080418,3.89549177340733
16,33,"Slc17a7",10.102863080418,3.89549177340733
1,33,"Vip",10.102863080418,3.89549177340733
3,33,"Pvalb",1.42392341614815,2.18014598346597
37,33,"Slc17a7",1.42392341614815,2.18014598346597
1,33,"Pvalb",1.62764429621656,5.17472570170921
1,33,"Tac2",1.62764429621656,5.17472570170921
19,33,"Slc17a7",1.62764429621656,5.17472570170921
1,33,"Vip",1.62764429621656,5.17472570170921
1,33,"Pvalb",10.1576806198533,4.50282358216432
36,33,"Slc17a7",10.1576806198533,4.50282358216432
1,33,"Pvalb",1.65512406207452,4.99407568888471
14,33,"Slc17a7",1.65512406207452,4.99407568888471
6,33,"Slc17a7",8.6198964734158,6.12194178581705
6,33,"Slc17a7",8.36175743166658,6.15808695945558
25,33,"Slc17a7",9.82466471667849,3.88086759634933
2,33,"Pvalb",1.59024211442687,5.18095528775692
20,33,"Slc17a7",1.59024211442687,5.18095528775692
1,33,"Slc17a7",1.7884330178771,2.9683776515042
22,33,"Slc17a7",5.25086950898265,6.86897800176787
2,33,"Vip",5.25086950898265,6.86897800176787
1,33,"Pvalb",5.63702368062372,6.01217878510268
21,33,"Slc17a7",5.63702368062372,6.01217878510268
1,33,"Pvalb",1.98408299574547,1.78005067243027
6,33,"Slc17a7",1.98408299574547,1.78005067243027
18,33,"Slc17a7",1.68744266895003,0.924185272885479
1,33,"Pvalb",2.41476719286588,5.49642173615365
31,33,"Slc17a7",2.41476719286588,5.49642173615365
1,33,"Pvalb",8.3338503520799,5.98331966352888
1,33,"Tac2",8.3338503520799,5.98331966352888
12,33,"Slc17a7",8.3338503520799,5.98331966352888
4,33,"Pvalb",3.53995113651497,5.93509551139239
10,33,"Slc17a7",3.53995113651497,5.93509551139239
10,33,"Slc17a7",9.25895294191283,4.83082386855019
4,33,"Pvalb",7.04625321551493,6.45984311430835
47,33,"Slc17a7",7.04625321551493,6.45984311430835
7,33,"Slc17a7",9.39893964022598,0.96352299101307
21,33,"Slc17a7",0.855493887566001,4.10347823769384
34,33,"Slc17a7",9.40568285745262,6.12282237669059
30,33,"Slc17a7",7.36986362835893,6.96898901567236
1,33,"Vip",7.36986362835893,6.96898901567236
10,33,"Slc17a7",1.76742830487701,5.16889813219238
1,33,"Pvalb",5.42857693216986,5.79063654976939
1,33,"Tac2",5.42857693216986,5.79063654976939
8,33,"Slc17a7",5.42857693216986,5.79063654976939
2,33,"Vip",5.42857693216986,5.79063654976939
2,33,"Pvalb",8.60306174866376,6.03277335604845
18,33,"Slc17a7",8.60306174866376,6.03277335604845
19,33,"Slc17a7",9.84238310488135,4.68688954514617
1,33,"Tac2",2.45491130811677,2.37372016782855
2,33,"Slc17a7",2.4942153333042,2.11362798633815
6,33,"Slc17a7",1.61905156740064,1.19243185325922
1,33,"Tac2",1.60471156874352,0.917377036854971
19,33,"Slc17a7",1.60471156874352,0.917377036854971
12,33,"Slc17a7",9.72276998530018,5.41290340278517
1,33,"Tac2",9.85328873593462,4.06203078494344
9,33,"Slc17a7",9.85328873593462,4.06203078494344
12,33,"Slc17a7",2.47063914990264,0.72220412455358
1,33,"Pvalb",9.71595045716319,5.35106188101505
4,33,"Slc17a7",9.71595045716319,5.35106188101505
1,33,"Tac2",7.83641959403012,6.81633408804148
45,33,"Slc17a7",7.83641959403012,6.81633408804148
3,33,"Vip",7.83641959403012,6.81633408804148
2,33,"Pvalb",6.41572572150653,6.51497749043196
1,33,"Tac2",6.41572572150653,6.51497749043196
34,33,"Slc17a7",6.41572572150653,6.51497749043196
1,33,"Vip",6.41572572150653,6.51497749043196
3,33,"Slc17a7",9.42821406019112,5.29204402852436
3,33,"Pvalb",2.69163701187254,5.69777939054934
16,33,"Slc17a7",2.69163701187254,5.69777939054934
1,33,"Pvalb",2.62857783739512,5.62985674247164
36,33,"Slc17a7",2.62857783739512,5.62985674247164
5,33,"Slc17a7",10.0093988840154,4.0643047261034
16,33,"Slc17a7",4.26807114912119,6.61652734818915
1,33,"Vip",4.26807114912119,6.61652734818915
2,33,"Slc17a7",2.55397557580544,0.34624306448243
38,33,"Slc17a7",1.32583508258325,4.02786575892978
1,33,"Tac2",2.02447830647467,0.87174923758027
23,33,"Slc17a7",2.02447830647467,0.87174923758027
18,33,"Slc17a7",2.96850076901715,6.33950660835646
8,33,"Slc17a7",2.98713080874436,6.21460152377713
1,33,"Pvalb",1.97789180113314,5.32029547851595
18,33,"Slc17a7",1.97789180113314,5.32029547851595
9,33,"Slc17a7",0.997351347389655,2.23228036732425
13,33,"Slc17a7",10.3314372403285,3.66071904509464
1,33,"Pvalb",9.67873683071564,3.93394048687088
10,33,"Slc17a7",9.67873683071564,3.93394048687088
19,33,"Slc17a7",8.00752914027207,6.94846384698482
12,33,"Slc17a7",0.666672940130455,4.11577730995115
1,33,"Vip",0.666672940130455,4.11577730995115
12,33,"Slc17a7",1.24516851276014,1.74244708410072
1,33,"Pvalb",6.10754351190416,6.13408790602075
10,33,"Slc17a7",6.10754351190416,6.13408790602075
14,33,"Slc17a7",8.99078436776302,6.32369357508235
1,33,"Vip",8.99078436776302,6.32369357508235
6,33,"Slc17a7",9.69530646204341,2.71148957848225
1,33,"Tac2",3.89305207948188,6.49060086834168
86,33,"Slc17a7",3.89305207948188,6.49060086834168
1,33,"Vip",3.89305207948188,6.49060086834168
63,33,"Slc17a7",1.51330195108346,3.14602791711666
1,33,"Vip",1.51330195108346,3.14602791711666
1,33,"Tac2",2.35821799082518,5.85406577552413
15,33,"Slc17a7",2.35821799082518,5.85406577552413
1,33,"Vip",2.35821799082518,5.85406577552413
23,33,"Slc17a7",9.33404042230744,4.05587133864766
16,33,"Slc17a7",9.32363658619723,3.89654961399061
45,33,"Slc17a7",1.31989461877995,2.67648271526224
18,33,"Slc17a7",9.82335980822937,3.61316394520309
3,33,"Pvalb",3.16785213472473,5.91924403001514
12,33,"Slc17a7",3.16785213472473,5.91924403001514
2,33,"Vip",3.16785213472473,5.91924403001514
6,33,"Slc17a7",10.3409091626275,3.28812698073959
20,33,"Slc17a7",9.7329602788362,4.54905616870856
1,33,"Pvalb",10.1551840730116,5.12035040838861
1,33,"Tac2",10.1551840730116,5.12035040838861
10,33,"Slc17a7",10.1551840730116,5.12035040838861
19,33,"Slc17a7",8.78578571586872,2.04867769454931
2,33,"Tac2",1.03556483555317,4.83354156735613
15,33,"Slc17a7",1.03556483555317,4.83354156735613
2,33,"Vip",1.03556483555317,4.83354156735613
28,33,"Slc17a7",6.79828268784832,6.92868057632646
2,33,"Pvalb",6.32771929222947,6.64377714451842
25,33,"Slc17a7",6.32771929222947,6.64377714451842
1,33,"Pvalb",9.55957593143234,5.63535925984808
8,33,"Slc17a7",9.55957593143234,5.63535925984808
2,33,"Pvalb",1.34234473290219,2.66423497872635
61,33,"Slc17a7",1.34234473290219,2.66423497872635
48,33,"Slc17a7",9.86146660722872,3.11488476549733
4,33,"Slc17a7",0.696180425905704,2.73385550142806
1,33,"Pvalb",5.69451514954054,6.39539864496552
40,33,"Slc17a7",5.69451514954054,6.39539864496552
2,33,"Pvalb",8.38818130237566,6.00153827101239
7,33,"Slc17a7",8.38818130237566,6.00153827101239
2,33,"Tac2",4.80180877131593,6.85414612986925
42,33,"Slc17a7",4.80180877131593,6.85414612986925
20,33,"Slc17a7",2.66250294118712,5.27174764574566
1,33,"Tac2",2.91033155765497,6.27247612252632
13,33,"Slc17a7",2.91033155765497,6.27247612252632
2,33,"Tac2",2.11520089272347,1.42204638926107
6,33,"Slc17a7",2.11520089272347,1.42204638926107
1,33,"Pvalb",5.93080749800556,6.90317053240968
72,33,"Slc17a7",5.93080749800556,6.90317053240968
1,33,"Tac2",2.54517074573008,0.408619326035289
4,33,"Slc17a7",2.54517074573008,0.408619326035289
3,33,"Pvalb",9.46940124184207,5.83668662132717
21,33,"Slc17a7",9.46940124184207,5.83668662132717
1,33,"Pvalb",1.6513546274142,1.47470389727392
21,33,"Slc17a7",1.6513546274142,1.47470389727392
1,33,"Vip",1.6513546274142,1.47470389727392
1,33,"Pvalb",8.125689707302,6.9406805754664
1,33,"Tac2",8.125689707302,6.9406805754664
10,33,"Slc17a7",8.125689707302,6.9406805754664
27,33,"Slc17a7",3.3772751911003,5.86315230434885
31,33,"Slc17a7",8.84594903874623,0.757188618569099
35,33,"Slc17a7",8.53398963657151,6.65024972127571
2,33,"Vip",8.53398963657151,6.65024972127571
5,33,"Pvalb",5.86280795318581,6.45957998315147
40,33,"Slc17a7",5.86280795318581,6.45957998315147
1,33,"Vip",5.86280795318581,6.45957998315147
10,33,"Slc17a7",9.03194283873633,2.15010739216305
12,33,"Slc17a7",10.0367470315886,3.97079519705015
10,33,"Slc17a7",8.39273380484373,6.7252182052528
21,33,"Slc17a7",1.69330790254962,5.13908377666853
1,33,"Vip",1.69330790254962,5.13908377666853
2,33,"Pvalb",6.8119817570092,6.95840793509814
53,33,"Slc17a7",6.8119817570092,6.95840793509814
1,33,"Tac2",0.638789954013458,3.83545143010964
10,33,"Slc17a7",0.638789954013458,3.83545143010964
2,33,"Vip",0.638789954013458,3.83545143010964
1,33,"Pvalb",7.96193172053195,6.64140508422995
36,33,"Slc17a7",7.96193172053195,6.64140508422995
19,33,"Slc17a7",1.32770925676375,1.55090036470427
87,33,"Slc17a7",1.91483863859522,1.18005088408129
84,33,"Slc17a7",2.34243102518127,0.613187730098829
7,33,"Slc17a7",3.30564282299346,6.3606480958975
2,33,"Pvalb",1.30490359385988,4.26096076087976
29,33,"Slc17a7",1.30490359385988,4.26096076087976
2,33,"Pvalb",5.17128506552583,5.87365197241937
1,33,"Tac2",5.17128506552583,5.87365197241937
7,33,"Slc17a7",5.17128506552583,5.87365197241937
2,33,"Pvalb",8.81442333964509,6.39413552245549
36,33,"Slc17a7",8.81442333964509,6.39413552245549
3,33,"Pvalb",5.88561304365038,6.27450643881926
1,33,"Tac2",5.88561304365038,6.27450643881926
20,33,"Slc17a7",5.88561304365038,6.27450643881926
2,33,"Vip",5.88561304365038,6.27450643881926
4,33,"Pvalb",1.53698810895315,3.78976565352246
23,33,"Slc17a7",1.53698810895315,3.78976565352246
2,33,"Pvalb",7.97474156218647,6.86341984945231
28,33,"Slc17a7",7.97474156218647,6.86341984945231
5,33,"Slc17a7",1.21516817672896,1.63823651020487
13,33,"Slc17a7",4.78915887943917,6.91312234589894
1,33,"Vip",4.78915887943917,6.91312234589894
35,33,"Slc17a7",1.46486686960219,3.86177217198414
3,33,"Pvalb",6.88915818997156,6.98252225740141
15,33,"Slc17a7",6.88915818997156,6.98252225740141
8,33,"Slc17a7",1.39309901864474,1.35188797457427
37,33,"Slc17a7",4.77096112035999,6.68994310226783
10,33,"Tac2",3.87401722481088,6.7036918204673
13,33,"Slc17a7",3.87401722481088,6.7036918204673
9,33,"Vip",3.87401722481088,6.7036918204673
1,33,"Slc17a7",8.74364981300242,1.33777791132814
10,33,"Slc17a7",9.1914152755381,0.76913517315022
38,33,"Slc17a7",2.01701563956164,4.45829286575519
1,33,"Vip",2.01701563956164,4.45829286575519
19,33,"Slc17a7",1.6429387228902,1.75437192210089
2,33,"Vip",1.6429387228902,1.75437192210089
8,33,"Slc17a7",7.12183810951646,6.29430290183988
4,33,"Pvalb",7.0622196989006,6.39270914736251
17,33,"Slc17a7",7.0622196989006,6.39270914736251
2,33,"Pvalb",9.98953132128224,4.67144360080709
15,33,"Slc17a7",9.98953132128224,4.67144360080709
1,33,"Pvalb",0.839106772750055,3.14482292850549
32,33,"Slc17a7",0.839106772750055,3.14482292850549
2,33,"Vip",0.839106772750055,3.14482292850549
71,33,"Slc17a7",1.62057857284195,3.65831175239752
5,33,"Slc17a7",9.53624395276304,5.11250684969494
15,33,"Slc17a7",3.79879918090889,6.59818470557342
1,33,"Pvalb",2.67306687053582,5.67305912196375
18,33,"Slc17a7",2.67306687053582,5.67305912196375
6,33,"Slc17a7",10.032924071343,4.23726650274975
2,33,"Pvalb",9.60033652362142,5.28557118162759
3,33,"Slc17a7",9.60033652362142,5.28557118162759
5,33,"Slc17a7",1.65917839498872,1.19561189740909
2,33,"Pvalb",1.42766902708956,4.56168575803038
30,33,"Slc17a7",1.42766902708956,4.56168575803038
8,33,"Slc17a7",10.2112735386756,2.59534219479996
1,33,"Pvalb",1.02716978804904,4.8391260461956
1,33,"Tac2",1.02716978804904,4.8391260461956
10,33,"Slc17a7",1.02716978804904,4.8391260461956
1,33,"Pvalb",3.85109363506806,6.52725131141923
9,33,"Slc17a7",3.85109363506806,6.52725131141923
22,33,"Slc17a7",2.92344421143974,6.45622986262645
1,33,"Pvalb",7.43061844034394,6.70976377654611
17,33,"Slc17a7",7.43061844034394,6.70976377654611
1,33,"Vip",7.43061844034394,6.70976377654611
1,33,"Tac2",3.60765202824146,6.08141232862701
33,33,"Slc17a7",3.60765202824146,6.08141232862701
1,33,"Pvalb",4.45888319537979,7.00682524615602
7,33,"Slc17a7",4.45888319537979,7.00682524615602
1,33,"Tac2",2.30479787240368,5.81691315765752
8,33,"Slc17a7",2.30479787240368,5.81691315765752
1,33,"Tac2",2.02443993525189,5.80868684791063
8,33,"Slc17a7",2.02443993525189,5.80868684791063
1,33,"Vip",2.02443993525189,5.80868684791063
2,33,"Pvalb",1.26884936822714,4.82242834974997
64,33,"Slc17a7",1.26884936822714,4.82242834974997
1,33,"Pvalb",1.60723069407809,2.79668860459299
77,33,"Slc17a7",1.60723069407809,2.79668860459299
9,33,"Slc17a7",9.18443189787982,0.82603453009596
5,33,"Slc17a7",9.57210084991039,5.0363610867027
30,33,"Slc17a7",9.84266990755501,4.18166411064814
1,33,"Vip",9.84266990755501,4.18166411064814
1,33,"Tac2",7.16349632957424,6.26309841783935
38,33,"Slc17a7",7.16349632957424,6.26309841783935
1,33,"Pvalb",7.52137731310989,6.97676910356386
50,33,"Slc17a7",7.52137731310989,6.97676910356386
1,33,"Vip",7.52137731310989,6.97676910356386
11,33,"Slc17a7",9.9678283726252,5.58646518143111
1,33,"Vip",9.9678283726252,5.58646518143111
7,33,"Slc17a7",10.2777797726903,4.07953340231818
1,33,"Vip",10.2777797726903,4.07953340231818
3,33,"Slc17a7",10.20644926106,5.2133275106175
1,33,"Tac2",1.14155380399788,2.9136340969366
30,33,"Slc17a7",1.14155380399788,2.9136340969366
1,33,"Vip",1.14155380399788,2.9136340969366
11,33,"Slc17a7",9.38550009902926,1.71326397277487
1,33,"Pvalb",1.59234991941791,2.53729572358845
1,33,"Tac2",1.59234991941791,2.53729572358845
51,33,"Slc17a7",1.59234991941791,2.53729572358845
1,33,"Tac2",8.84117581781591,6.00354309090593
1,33,"Slc17a7",8.84117581781591,6.00354309090593
41,33,"Slc17a7",1.30361500395949,4.56766838316381
14,33,"Slc17a7",9.70049193254072,5.43549356954853
1,33,"Tac2",8.52799231281882,0.60893947142681
38,33,"Slc17a7",8.52799231281882,0.60893947142681
1,33,"Slc17a7",9.64071884712811,5.36775176740866
7,33,"Slc17a7",8.93979723732847,2.0474723575926
5,33,"Slc17a7",3.79541119534373,4.71860052814375
6,33,"Slc17a7",3.75533534475657,4.74979490329647
1,33,"Slc17a7",5.85363896214426,1.03408280224972
2,33,"Slc17a7",7.57055146497886,0.81142549707951
35,33,"Slc17a7",1.48284276054359,3.36192449598898
1,33,"Slc17a7",7.48486512322155,0.9115665253243
9,33,"Slc17a7",9.62748152266279,1.9226093175983
1,33,"Tac2",7.35205948736585,0.855361154483109
1,33,"Pvalb",9.347244759515,6.13149251272101
28,33,"Slc17a7",9.347244759515,6.13149251272101
3,33,"Vip",9.347244759515,6.13149251272101
2,33,"Slc17a7",8.85513919384238,2.49727578309691
11,33,"Slc17a7",9.00800760840164,2.42086599334068
4,33,"Pvalb",5.78795199151347,6.35872207631261
22,33,"Slc17a7",5.78795199151347,6.35872207631261
5,33,"Slc17a7",10.2198056504951,3.15522047664481
1,33,"Vip",10.2198056504951,3.15522047664481
6,33,"Slc17a7",1.43284631644089,1.32696302966938
29,33,"Slc17a7",2.22204067612619,2.13941242251843
2,33,"Slc17a7",2.09996935145629,5.97570239521375
1,33,"Vip",2.09996935145629,5.97570239521375
2,33,"Slc17a7",2.41222284446525,4.37455539125677
1,33,"Pvalb",9.21311782462477,5.42217401293008
5,33,"Slc17a7",9.21311782462477,5.42217401293008
68,33,"Slc17a7",6.25481580200861,6.54406512554237
1,33,"Vip",6.25481580200861,6.54406512554237
2,33,"Pvalb",8.87516540866318,1.7964640766865
17,33,"Slc17a7",8.87516540866318,1.7964640766865
5,33,"Slc17a7",9.84742730089388,1.74052325630232
19,33,"Slc17a7",9.80452527916926,4.23991895408958
1,33,"Vip",9.80452527916926,4.23991895408958
18,33,"Slc17a7",9.81461966140424,4.15994564176109
11,33,"Slc17a7",4.99046130125053,6.66862430535381
1,33,"Pvalb",8.54336005396629,6.38277173688999
1,33,"Tac2",8.54336005396629,6.38277173688999
16,33,"Slc17a7",8.54336005396629,6.38277173688999
9,33,"Slc17a7",1.53982021061799,2.17212959599161
2,33,"Vip",1.53982021061799,2.17212959599161
1,33,"Pvalb",7.42742057373776,6.70036372050534
5,33,"Slc17a7",7.42742057373776,6.70036372050534
3,33,"Slc17a7",9.60666989358854,1.31843082105466
9,33,"Slc17a7",9.01203496818107,5.40365505716931
30,33,"Slc17a7",2.35639679509779,2.12541512280604
1,33,"Vip",2.35639679509779,2.12541512280604
5,33,"Pvalb",1.65602505376775,4.8415623900603
17,33,"Slc17a7",1.65602505376775,4.8415623900603
1,33,"Vip",1.65602505376775,4.8415623900603
1,33,"Pvalb",7.36007316087588,6.63870284069385
36,33,"Slc17a7",7.36007316087588,6.63870284069385
8,33,"Slc17a7",9.02580374157576,1.44278249825579
44,33,"Slc17a7",7.93671835592842,6.9248115408785
1,33,"Pvalb",4.78937898140056,6.90458161847285
1,33,"Tac2",4.78937898140056,6.90458161847285
18,33,"Slc17a7",4.78937898140056,6.90458161847285
1,33,"Vip",4.78937898140056,6.90458161847285
21,33,"Slc17a7",9.41263609025229,2.80845933468224
7,33,"Slc17a7",9.71359287300354,2.63736660994711
1,33,"Vip",9.71359287300354,2.63736660994711
1,33,"Tac2",1.34197624249624,1.60219828645972
12,33,"Slc17a7",1.34197624249624,1.60219828645972
1,33,"Pvalb",1.92737244403076,1.7519008759146
13,33,"Slc17a7",1.92737244403076,1.7519008759146
1,33,"Vip",1.92737244403076,1.7519008759146
1,33,"Pvalb",2.5258172178958,6.06922395595404
21,33,"Slc17a7",2.5258172178958,6.06922395595404
29,33,"Slc17a7",3.59249030335467,6.35831732391476
1,33,"Pvalb",3.26937741616212,6.33681783785904
14,33,"Slc17a7",3.26937741616212,6.33681783785904
1,33,"Vip",3.26937741616212,6.33681783785904
1,33,"Slc17a7",6.97106100482922,4.2773792046348
2,33,"Slc17a7",4.53909064858985,2.34103015593279
8,33,"Slc17a7",6.8793747370303,4.32325661577035
4,33,"Pvalb",6.81838953721475,4.37849450173727
1,33,"Tac2",6.81838953721475,4.37849450173727
34,33,"Slc17a7",6.81838953721475,4.37849450173727
4,33,"Slc17a7",2.00573371491095,1.67340088973776
1,33,"Vip",2.00573371491095,1.67340088973776
1,33,"Tac2",5.5865432723821,5.91182581501768
2,33,"Slc17a7",5.5865432723821,5.91182581501768
9,33,"Slc17a7",2.00840496549274,1.33276111339471
12,33,"Slc17a7",1.94961209090928,1.42962025775428
2,33,"Slc17a7",6.43807962907461,2.52740437820496
4,33,"Slc17a7",2.52938664811987,0.86245332766847
10,33,"Tac2",4.59101243699651,1.63654584771092
1,33,"Pvalb",2.5111716790123,0.66650747695075
14,33,"Slc17a7",2.5111716790123,0.66650747695075
1,33,"Vip",2.5111716790123,0.66650747695075
1,33,"Pvalb",4.36927191532846,1.77252126319558
1,33,"Tac2",8.10599801044438,5.45306442928158
1,33,"Slc17a7",8.10599801044438,5.45306442928158
