"count","bin","celltype","gene","mouse","cell_num","hemisphere","age"
0,61,"GABA","NXPH3","4","2977373501168100336","left","18"
0,2,"GABA","NXPH3","4","2977373501200100345","left","18"
0,1,"GABA","NXPH3","4","2977373501201100152","left","18"
25,7,"Glut","NXPH3","4","2977373501201100169","left","18"
26,8,"Glut","NXPH3","4","2977373501201100198","left","18"
0,1,"GABA","NXPH3","4","2977373501201100205","left","18"
10,9,"Glut","NXPH3","4","2977373501201100215","left","18"
35,11,"Glut","NXPH3","4","2977373501201100219","left","18"
0,1,"GABA","NXPH3","4","2977373501201100225","left","18"
13,11,"Glut","NXPH3","4","2977373501201100235","left","18"
25,10,"Glut","NXPH3","4","2977373501201100238","left","18"
20,12,"Glut","NXPH3","4","2977373501201100241","left","18"
5,12,"Glut","NXPH3","4","2977373501201100243","left","18"
6,11,"Glut","NXPH3","4","2977373501201100248","left","18"
1,14,"Glut","NXPH3","4","2977373501201100253","left","18"
42,9,"Glut","NXPH3","4","2977373501201100264","left","18"
0,15,"Glut","NXPH3","4","2977373501201100270","left","18"
7,13,"Glut","NXPH3","4","2977373501201100275","left","18"
10,14,"Glut","NXPH3","4","2977373501201100278","left","18"
15,10,"Glut","NXPH3","4","2977373501201100288","left","18"
5,17,"Glut","NXPH3","4","2977373501201100293","left","18"
11,16,"Glut","NXPH3","4","2977373501201100296","left","18"
24,8,"Glut","NXPH3","4","2977373501201100297","left","18"
0,15,"Glut","NXPH3","4","2977373501201100301","left","18"
9,12,"Glut","NXPH3","4","2977373501201100309","left","18"
1,18,"GABA","NXPH3","4","2977373501201100316","left","18"
6,16,"Glut","NXPH3","4","2977373501201100317","left","18"
0,15,"Glut","NXPH3","4","2977373501201100322","left","18"
32,9,"Glut","NXPH3","4","2977373501201100324","left","18"
0,14,"Glut","NXPH3","4","2977373501201100326","left","18"
6,19,"Glut","NXPH3","4","2977373501201100333","left","18"
27,13,"Glut","NXPH3","4","2977373501201100334","left","18"
17,10,"Glut","NXPH3","4","2977373501201100335","left","18"
2,16,"Glut","NXPH3","4","2977373501201100337","left","18"
26,5,"Glut","NXPH3","4","2977373501202100027","left","18"
0,1,"GABA","NXPH3","4","2977373501202100038","left","18"
8,10,"Glut","NXPH3","4","2977373501202100040","left","18"
35,4,"Glut","NXPH3","4","2977373501202100048","left","18"
8,5,"Glut","NXPH3","4","2977373501202100054","left","18"
5,12,"Glut","NXPH3","4","2977373501202100063","left","18"
12,6,"Glut","NXPH3","4","2977373501202100065","left","18"
3,9,"Glut","NXPH3","4","2977373501202100066","left","18"
4,9,"Glut","NXPH3","4","2977373501202100075","left","18"
5,12,"Glut","NXPH3","4","2977373501202100079","left","18"
13,8,"Glut","NXPH3","4","2977373501202100080","left","18"
6,15,"GABA","NXPH3","4","2977373501202100090","left","18"
19,10,"Glut","NXPH3","4","2977373501202100092","left","18"
86,12,"Glut","NXPH3","4","2977373501202100094","left","18"
0,11,"Glut","NXPH3","4","2977373501202100111","left","18"
16,6,"Glut","NXPH3","4","2977373501202100112","left","18"
2,15,"Glut","NXPH3","4","2977373501202100119","left","18"
2,13,"Glut","NXPH3","4","2977373501202100122","left","18"
91,10,"Glut","NXPH3","4","2977373501202100127","left","18"
4,13,"Glut","NXPH3","4","2977373501202100131","left","18"
6,18,"Glut","NXPH3","4","2977373501202100132","left","18"
21,8,"Glut","NXPH3","4","2977373501202100137","left","18"
2,9,"Glut","NXPH3","4","2977373501202100142","left","18"
1,13,"Glut","NXPH3","4","2977373501202100143","left","18"
8,17,"Glut","NXPH3","4","2977373501202100145","left","18"
3,17,"Glut","NXPH3","4","2977373501202100150","left","18"
16,13,"Glut","NXPH3","4","2977373501202100154","left","18"
20,13,"Glut","NXPH3","4","2977373501202100156","left","18"
18,12,"Glut","NXPH3","4","2977373501202100157","left","18"
8,8,"Glut","NXPH3","4","2977373501202100158","left","18"
15,17,"Glut","NXPH3","4","2977373501202100165","left","18"
2,12,"Glut","NXPH3","4","2977373501202100166","left","18"
0,19,"Glut","NXPH3","4","2977373501202100167","left","18"
42,7,"Glut","NXPH3","4","2977373501202100175","left","18"
0,13,"Glut","NXPH3","4","2977373501202100177","left","18"
15,16,"Glut","NXPH3","4","2977373501202100178","left","18"
8,11,"Glut","NXPH3","4","2977373501202100182","left","18"
5,22,"Glut","NXPH3","4","2977373501202100183","left","18"
9,9,"Glut","NXPH3","4","2977373501202100185","left","18"
20,8,"Glut","NXPH3","4","2977373501202100187","left","18"
3,18,"Glut","NXPH3","4","2977373501202100188","left","18"
20,10,"Glut","NXPH3","4","2977373501202100202","left","18"
10,16,"Glut","NXPH3","4","2977373501202100209","left","18"
8,19,"Glut","NXPH3","4","2977373501202100213","left","18"
1,10,"Glut","NXPH3","4","2977373501202100221","left","18"
0,23,"Glut","NXPH3","4","2977373501202100223","left","18"
3,16,"Glut","NXPH3","4","2977373501202100225","left","18"
2,18,"Glut","NXPH3","4","2977373501202100229","left","18"
8,13,"Glut","NXPH3","4","2977373501202100231","left","18"
1,13,"Glut","NXPH3","4","2977373501202100238","left","18"
4,19,"Glut","NXPH3","4","2977373501202100239","left","18"
0,25,"Glut","NXPH3","4","2977373501202100244","left","18"
3,19,"Glut","NXPH3","4","2977373501202100245","left","18"
7,19,"Glut","NXPH3","4","2977373501202100247","left","18"
1,23,"Glut","NXPH3","4","2977373501202100248","left","18"
5,24,"Glut","NXPH3","4","2977373501202100249","left","18"
0,13,"Glut","NXPH3","4","2977373501202100251","left","18"
2,17,"Glut","NXPH3","4","2977373501202100252","left","18"
0,16,"Glut","NXPH3","4","2977373501202100254","left","18"
3,25,"Glut","NXPH3","4","2977373501202100257","left","18"
4,24,"Glut","NXPH3","4","2977373501202100258","left","18"
0,25,"Glut","NXPH3","4","2977373501202100263","left","18"
0,15,"Glut","NXPH3","4","2977373501202100264","left","18"
0,27,"Glut","NXPH3","4","2977373501202100265","left","18"
16,16,"Glut","NXPH3","4","2977373501202100266","left","18"
0,24,"Glut","NXPH3","4","2977373501202100270","left","18"
13,17,"Glut","NXPH3","4","2977373501202100276","left","18"
3,29,"Glut","NXPH3","4","2977373501202100283","left","18"
0,24,"Glut","NXPH3","4","2977373501202100290","left","18"
0,23,"Glut","NXPH3","4","2977373501202100294","left","18"
1,27,"Glut","NXPH3","4","2977373501202100298","left","18"
2,20,"Glut","NXPH3","4","2977373501202100301","left","18"
3,21,"GABA","NXPH3","4","2977373501202100319","left","18"
0,21,"Glut","NXPH3","4","2977373501202100320","left","18"
0,22,"GABA","NXPH3","4","2977373501202100321","left","18"
1,25,"Glut","NXPH3","4","2977373501202100322","left","18"
1,26,"Glut","NXPH3","4","2977373501202100327","left","18"
3,26,"Glut","NXPH3","4","2977373501202100329","left","18"
0,19,"Glut","NXPH3","4","2977373501202100331","left","18"
3,24,"Glut","NXPH3","4","2977373501202100338","left","18"
2,24,"Glut","NXPH3","4","2977373501202100339","left","18"
1,23,"GABA","NXPH3","4","2977373501202100340","left","18"
0,30,"Glut","NXPH3","4","2977373501202100341","left","18"
12,23,"Glut","NXPH3","4","2977373501202100343","left","18"
3,31,"Glut","NXPH3","4","2977373501202100345","left","18"
11,20,"Glut","NXPH3","4","2977373501202100347","left","18"
1,21,"GABA","NXPH3","4","2977373501202100348","left","18"
0,26,"Glut","NXPH3","4","2977373501202100354","left","18"
5,23,"Glut","NXPH3","4","2977373501202100357","left","18"
0,25,"Glut","NXPH3","4","2977373501202200167","left","18"
0,22,"Glut","NXPH3","4","2977373501202200193","left","18"
2,18,"Glut","NXPH3","4","2977373501202200208","left","18"
2,11,"Glut","NXPH3","4","2977373501203100023","left","18"
0,14,"Glut","NXPH3","4","2977373501203100024","left","18"
2,15,"Glut","NXPH3","4","2977373501203100029","left","18"
4,14,"Glut","NXPH3","4","2977373501203100036","left","18"
5,28,"Glut","NXPH3","4","2977373501203100040","left","18"
0,24,"Glut","NXPH3","4","2977373501203100041","left","18"
2,16,"Glut","NXPH3","4","2977373501203100042","left","18"
6,12,"Glut","NXPH3","4","2977373501203100043","left","18"
1,16,"Glut","NXPH3","4","2977373501203100045","left","18"
1,17,"Glut","NXPH3","4","2977373501203100050","left","18"
1,28,"Glut","NXPH3","4","2977373501203100063","left","18"
4,23,"Glut","NXPH3","4","2977373501203100066","left","18"
1,15,"Glut","NXPH3","4","2977373501203100067","left","18"
0,24,"Glut","NXPH3","4","2977373501203100071","left","18"
3,32,"Glut","NXPH3","4","2977373501203100075","left","18"
0,22,"Glut","NXPH3","4","2977373501203100082","left","18"
0,32,"Glut","NXPH3","4","2977373501203100083","left","18"
1,17,"Glut","NXPH3","4","2977373501203100094","left","18"
1,21,"Glut","NXPH3","4","2977373501203100096","left","18"
0,18,"Glut","NXPH3","4","2977373501203100103","left","18"
1,30,"Glut","NXPH3","4","2977373501203100106","left","18"
0,28,"Glut","NXPH3","4","2977373501203100107","left","18"
2,23,"GABA","NXPH3","4","2977373501203100110","left","18"
5,26,"GABA","NXPH3","4","2977373501203100111","left","18"
1,32,"Glut","NXPH3","4","2977373501203100132","left","18"
1,21,"Glut","NXPH3","4","2977373501203100133","left","18"
4,30,"Glut","NXPH3","4","2977373501203100139","left","18"
0,32,"GABA","NXPH3","4","2977373501203100142","left","18"
2,19,"Glut","NXPH3","4","2977373501203100144","left","18"
0,31,"Glut","NXPH3","4","2977373501203100148","left","18"
1,33,"Glut","NXPH3","4","2977373501203100154","left","18"
2,29,"Glut","NXPH3","4","2977373501203100155","left","18"
1,22,"Glut","NXPH3","4","2977373501203100156","left","18"
2,28,"Glut","NXPH3","4","2977373501203100158","left","18"
1,25,"Glut","NXPH3","4","2977373501203100161","left","18"
0,30,"Glut","NXPH3","4","2977373501203100165","left","18"
7,32,"Glut","NXPH3","4","2977373501203100166","left","18"
2,25,"Glut","NXPH3","4","2977373501203100174","left","18"
0,30,"Glut","NXPH3","4","2977373501203100175","left","18"
0,34,"GABA","NXPH3","4","2977373501203100176","left","18"
0,37,"Glut","NXPH3","4","2977373501203100177","left","18"
0,35,"Glut","NXPH3","4","2977373501203100179","left","18"
0,30,"GABA","NXPH3","4","2977373501203100184","left","18"
0,35,"Glut","NXPH3","4","2977373501203100194","left","18"
2,29,"Glut","NXPH3","4","2977373501203100196","left","18"
1,26,"Glut","NXPH3","4","2977373501203100202","left","18"
2,23,"Glut","NXPH3","4","2977373501203100204","left","18"
0,32,"Glut","NXPH3","4","2977373501203100210","left","18"
0,39,"Glut","NXPH3","4","2977373501203100212","left","18"
1,31,"Glut","NXPH3","4","2977373501203100216","left","18"
7,29,"Glut","NXPH3","4","2977373501203100217","left","18"
0,29,"Glut","NXPH3","4","2977373501203100220","left","18"
0,35,"Glut","NXPH3","4","2977373501203100223","left","18"
0,38,"Glut","NXPH3","4","2977373501203100224","left","18"
2,28,"GABA","NXPH3","4","2977373501203100225","left","18"
1,34,"Glut","NXPH3","4","2977373501203100226","left","18"
1,33,"Glut","NXPH3","4","2977373501203100228","left","18"
0,37,"GABA","NXPH3","4","2977373501203100230","left","18"
3,26,"Glut","NXPH3","4","2977373501203100240","left","18"
0,36,"Glut","NXPH3","4","2977373501203100246","left","18"
0,28,"GABA","NXPH3","4","2977373501203100248","left","18"
0,38,"GABA","NXPH3","4","2977373501203100252","left","18"
6,41,"Glut","NXPH3","4","2977373501203100260","left","18"
1,30,"Glut","NXPH3","4","2977373501203100261","left","18"
1,33,"Glut","NXPH3","4","2977373501203100266","left","18"
0,29,"Glut","NXPH3","4","2977373501203100268","left","18"
1,29,"Glut","NXPH3","4","2977373501203100270","left","18"
8,30,"Glut","NXPH3","4","2977373501203100274","left","18"
1,38,"Glut","NXPH3","4","2977373501203100275","left","18"
0,38,"Glut","NXPH3","4","2977373501203100276","left","18"
0,39,"Glut","NXPH3","4","2977373501203100277","left","18"
7,41,"Glut","NXPH3","4","2977373501203100282","left","18"
6,39,"Glut","NXPH3","4","2977373501203100287","left","18"
1,41,"Glut","NXPH3","4","2977373501203100290","left","18"
2,36,"Glut","NXPH3","4","2977373501203100292","left","18"
0,38,"Glut","NXPH3","4","2977373501203100293","left","18"
2,34,"Glut","NXPH3","4","2977373501203100294","left","18"
0,30,"Glut","NXPH3","4","2977373501203100304","left","18"
0,34,"Glut","NXPH3","4","2977373501203100313","left","18"
1,37,"Glut","NXPH3","4","2977373501203100315","left","18"
0,40,"Glut","NXPH3","4","2977373501203100316","left","18"
0,43,"Glut","NXPH3","4","2977373501203100317","left","18"
15,35,"Glut","NXPH3","4","2977373501203100320","left","18"
0,41,"Glut","NXPH3","4","2977373501203100322","left","18"
1,38,"GABA","NXPH3","4","2977373501203100325","left","18"
1,44,"Glut","NXPH3","4","2977373501203100329","left","18"
0,34,"GABA","NXPH3","4","2977373501203100330","left","18"
0,32,"GABA","NXPH3","4","2977373501203100333","left","18"
0,45,"GABA","NXPH3","4","2977373501203100336","left","18"
0,45,"Glut","NXPH3","4","2977373501203100337","left","18"
1,36,"Glut","NXPH3","4","2977373501203100341","left","18"
14,35,"Glut","NXPH3","4","2977373501203100352","left","18"
0,34,"GABA","NXPH3","4","2977373501203100354","left","18"
0,41,"Glut","NXPH3","4","2977373501203100358","left","18"
3,23,"Glut","NXPH3","4","2977373501203200141","left","18"
1,30,"GABA","NXPH3","4","2977373501203200173","left","18"
3,32,"Glut","NXPH3","4","2977373501204100024","left","18"
0,41,"Glut","NXPH3","4","2977373501204100030","left","18"
0,36,"Glut","NXPH3","4","2977373501204100033","left","18"
0,43,"Glut","NXPH3","4","2977373501204100035","left","18"
1,33,"Glut","NXPH3","4","2977373501204100036","left","18"
0,36,"Glut","NXPH3","4","2977373501204100037","left","18"
3,36,"Glut","NXPH3","4","2977373501204100038","left","18"
1,32,"Glut","NXPH3","4","2977373501204100043","left","18"
0,33,"Glut","NXPH3","4","2977373501204100044","left","18"
5,37,"Glut","NXPH3","4","2977373501204100045","left","18"
0,44,"Glut","NXPH3","4","2977373501204100049","left","18"
1,43,"Glut","NXPH3","4","2977373501204100051","left","18"
1,31,"GABA","NXPH3","4","2977373501204100052","left","18"
0,39,"Glut","NXPH3","4","2977373501204100061","left","18"
1,41,"Glut","NXPH3","4","2977373501204100064","left","18"
1,32,"Glut","NXPH3","4","2977373501204100066","left","18"
0,36,"Glut","NXPH3","4","2977373501204100067","left","18"
1,34,"Glut","NXPH3","4","2977373501204100069","left","18"
0,41,"Glut","NXPH3","4","2977373501204100072","left","18"
0,40,"Glut","NXPH3","4","2977373501204100085","left","18"
3,35,"Glut","NXPH3","4","2977373501204100089","left","18"
2,33,"Glut","NXPH3","4","2977373501204100091","left","18"
0,48,"Glut","NXPH3","4","2977373501204100093","left","18"
3,34,"Glut","NXPH3","4","2977373501204100095","left","18"
2,41,"Glut","NXPH3","4","2977373501204100096","left","18"
0,40,"Glut","NXPH3","4","2977373501204100097","left","18"
1,36,"Glut","NXPH3","4","2977373501204100098","left","18"
6,38,"Glut","NXPH3","4","2977373501204100099","left","18"
0,42,"Glut","NXPH3","4","2977373501204100102","left","18"
28,48,"GABA","NXPH3","4","2977373501204100111","left","18"
3,37,"GABA","NXPH3","4","2977373501204100115","left","18"
0,46,"GABA","NXPH3","4","2977373501204100126","left","18"
0,35,"Glut","NXPH3","4","2977373501204100128","left","18"
0,49,"Glut","NXPH3","4","2977373501204100133","left","18"
0,39,"Glut","NXPH3","4","2977373501204100136","left","18"
3,48,"Glut","NXPH3","4","2977373501204100138","left","18"
0,46,"Glut","NXPH3","4","2977373501204100140","left","18"
0,36,"GABA","NXPH3","4","2977373501204100141","left","18"
0,46,"Glut","NXPH3","4","2977373501204100148","left","18"
0,37,"GABA","NXPH3","4","2977373501204100150","left","18"
0,43,"GABA","NXPH3","4","2977373501204100156","left","18"
0,39,"GABA","NXPH3","4","2977373501204100159","left","18"
0,50,"Glut","NXPH3","4","2977373501204100161","left","18"
7,37,"Glut","NXPH3","4","2977373501204100165","left","18"
0,47,"Glut","NXPH3","4","2977373501204100168","left","18"
0,39,"Glut","NXPH3","4","2977373501204100174","left","18"
0,51,"GABA","NXPH3","4","2977373501204100175","left","18"
6,42,"Glut","NXPH3","4","2977373501204100176","left","18"
1,49,"GABA","NXPH3","4","2977373501204100185","left","18"
0,38,"GABA","NXPH3","4","2977373501204100187","left","18"
1,44,"GABA","NXPH3","4","2977373501204100190","left","18"
1,52,"GABA","NXPH3","4","2977373501204100193","left","18"
31,49,"Glut","NXPH3","4","2977373501204100197","left","18"
0,50,"Glut","NXPH3","4","2977373501204100198","left","18"
0,51,"Glut","NXPH3","4","2977373501204100201","left","18"
1,46,"GABA","NXPH3","4","2977373501204100218","left","18"
0,48,"Glut","NXPH3","4","2977373501204100219","left","18"
2,53,"Glut","NXPH3","4","2977373501204100223","left","18"
0,41,"Glut","NXPH3","4","2977373501204100226","left","18"
2,45,"Glut","NXPH3","4","2977373501204100227","left","18"
1,51,"Glut","NXPH3","4","2977373501204100229","left","18"
0,53,"Glut","NXPH3","4","2977373501204100241","left","18"
3,53,"Glut","NXPH3","4","2977373501204100243","left","18"
0,44,"Glut","NXPH3","4","2977373501204100254","left","18"
1,42,"Glut","NXPH3","4","2977373501204100258","left","18"
0,43,"Glut","NXPH3","4","2977373501204100259","left","18"
1,55,"Glut","NXPH3","4","2977373501204100278","left","18"
13,51,"Glut","NXPH3","4","2977373501204100284","left","18"
0,45,"Glut","NXPH3","4","2977373501204100285","left","18"
0,53,"Glut","NXPH3","4","2977373501204100286","left","18"
0,55,"Glut","NXPH3","4","2977373501204100288","left","18"
0,45,"Glut","NXPH3","4","2977373501204100291","left","18"
0,54,"Glut","NXPH3","4","2977373501204100293","left","18"
1,51,"Glut","NXPH3","4","2977373501204100302","left","18"
0,52,"Glut","NXPH3","4","2977373501204100304","left","18"
1,51,"Glut","NXPH3","4","2977373501204100306","left","18"
0,48,"Glut","NXPH3","4","2977373501204100311","left","18"
2,50,"GABA","NXPH3","4","2977373501204100313","left","18"
1,48,"Glut","NXPH3","4","2977373501204100314","left","18"
0,45,"Glut","NXPH3","4","2977373501204100319","left","18"
1,52,"Glut","NXPH3","4","2977373501204100320","left","18"
1,54,"Glut","NXPH3","4","2977373501204100325","left","18"
2,48,"Glut","NXPH3","4","2977373501204100326","left","18"
0,51,"Glut","NXPH3","4","2977373501204100328","left","18"
0,52,"Glut","NXPH3","4","2977373501204100333","left","18"
0,50,"Glut","NXPH3","4","2977373501204100339","left","18"
0,49,"Glut","NXPH3","4","2977373501204100346","left","18"
0,39,"Glut","NXPH3","4","2977373501204200042","left","18"
1,56,"Glut","NXPH3","4","2977373501205100024","left","18"
16,56,"Glut","NXPH3","4","2977373501205100026","left","18"
0,45,"GABA","NXPH3","4","2977373501205100027","left","18"
1,58,"Glut","NXPH3","4","2977373501205100031","left","18"
1,46,"Glut","NXPH3","4","2977373501205100036","left","18"
0,49,"Glut","NXPH3","4","2977373501205100040","left","18"
0,48,"GABA","NXPH3","4","2977373501205100042","left","18"
2,56,"Glut","NXPH3","4","2977373501205100044","left","18"
0,59,"Glut","NXPH3","4","2977373501205100045","left","18"
1,53,"Glut","NXPH3","4","2977373501205100047","left","18"
2,58,"Glut","NXPH3","4","2977373501205100049","left","18"
0,55,"Glut","NXPH3","4","2977373501205100050","left","18"
0,56,"Glut","NXPH3","4","2977373501205100065","left","18"
0,58,"Glut","NXPH3","4","2977373501205100079","left","18"
0,49,"Glut","NXPH3","4","2977373501205100080","left","18"
1,54,"Glut","NXPH3","4","2977373501205100087","left","18"
1,51,"Glut","NXPH3","4","2977373501205100088","left","18"
0,53,"Glut","NXPH3","4","2977373501205100114","left","18"
0,62,"Glut","NXPH3","4","2977373501205100116","left","18"
1,52,"Glut","NXPH3","4","2977373501205100120","left","18"
0,54,"Glut","NXPH3","4","2977373501205100125","left","18"
2,57,"Glut","NXPH3","4","2977373501205100129","left","18"
0,54,"GABA","NXPH3","4","2977373501205100137","left","18"
0,62,"Glut","NXPH3","4","2977373501205100141","left","18"
0,60,"GABA","NXPH3","4","2977373501205100146","left","18"
4,52,"Glut","NXPH3","4","2977373501205100148","left","18"
0,62,"Glut","NXPH3","4","2977373501205100164","left","18"
0,66,"Glut","NXPH3","4","2977373501205100165","left","18"
1,58,"Glut","NXPH3","4","2977373501205100169","left","18"
0,61,"Glut","NXPH3","4","2977373501205100173","left","18"
0,62,"Glut","NXPH3","4","2977373501205100180","left","18"
1,54,"Glut","NXPH3","4","2977373501205100184","left","18"
0,58,"GABA","NXPH3","4","2977373501205100185","left","18"
0,62,"Glut","NXPH3","4","2977373501205100191","left","18"
0,54,"Glut","NXPH3","4","2977373501205100195","left","18"
0,65,"Glut","NXPH3","4","2977373501205100197","left","18"
0,57,"GABA","NXPH3","4","2977373501205100201","left","18"
2,55,"Glut","NXPH3","4","2977373501205100210","left","18"
0,58,"Glut","NXPH3","4","2977373501205100215","left","18"
0,56,"Glut","NXPH3","4","2977373501205100218","left","18"
0,57,"Glut","NXPH3","4","2977373501205100220","left","18"
0,57,"Glut","NXPH3","4","2977373501205100221","left","18"
0,64,"GABA","NXPH3","4","2977373501205100222","left","18"
8,59,"Glut","NXPH3","4","2977373501205100227","left","18"
0,68,"Glut","NXPH3","4","2977373501205100230","left","18"
0,63,"Glut","NXPH3","4","2977373501205100231","left","18"
0,57,"Glut","NXPH3","4","2977373501205100234","left","18"
0,56,"Glut","NXPH3","4","2977373501205100239","left","18"
1,59,"Glut","NXPH3","4","2977373501205100241","left","18"
0,66,"Glut","NXPH3","4","2977373501205100245","left","18"
2,58,"Glut","NXPH3","4","2977373501205100246","left","18"
0,60,"Glut","NXPH3","4","2977373501205100250","left","18"
0,68,"Glut","NXPH3","4","2977373501205100255","left","18"
0,66,"Glut","NXPH3","4","2977373501205100257","left","18"
0,60,"Glut","NXPH3","4","2977373501205100259","left","18"
2,56,"Glut","NXPH3","4","2977373501205100260","left","18"
0,60,"Glut","NXPH3","4","2977373501205100261","left","18"
0,65,"Glut","NXPH3","4","2977373501205100262","left","18"
1,61,"Glut","NXPH3","4","2977373501205100264","left","18"
0,68,"Glut","NXPH3","4","2977373501205100265","left","18"
0,59,"GABA","NXPH3","4","2977373501205100267","left","18"
0,63,"Glut","NXPH3","4","2977373501205100269","left","18"
0,64,"Glut","NXPH3","4","2977373501205100271","left","18"
0,69,"Glut","NXPH3","4","2977373501205100272","left","18"
1,63,"Glut","NXPH3","4","2977373501205100273","left","18"
0,66,"Glut","NXPH3","4","2977373501205100280","left","18"
0,67,"Glut","NXPH3","4","2977373501205100287","left","18"
0,58,"Glut","NXPH3","4","2977373501205100291","left","18"
0,62,"Glut","NXPH3","4","2977373501205100292","left","18"
1,70,"Glut","NXPH3","4","2977373501205100293","left","18"
0,65,"Glut","NXPH3","4","2977373501205100300","left","18"
0,64,"Glut","NXPH3","4","2977373501205100308","left","18"
1,66,"Glut","NXPH3","4","2977373501205100309","left","18"
0,72,"Glut","NXPH3","4","2977373501205100310","left","18"
0,69,"Glut","NXPH3","4","2977373501205100315","left","18"
0,70,"Glut","NXPH3","4","2977373501205100323","left","18"
0,63,"Glut","NXPH3","4","2977373501205100324","left","18"
0,61,"Glut","NXPH3","4","2977373501205100328","left","18"
0,70,"Glut","NXPH3","4","2977373501205100330","left","18"
1,67,"Glut","NXPH3","4","2977373501205100332","left","18"
1,70,"Glut","NXPH3","4","2977373501205100335","left","18"
0,73,"Glut","NXPH3","4","2977373501205100337","left","18"
0,65,"Glut","NXPH3","4","2977373501205100339","left","18"
0,61,"Glut","NXPH3","4","2977373501205100344","left","18"
0,50,"Glut","NXPH3","4","2977373501205200038","left","18"
0,50,"Glut","NXPH3","4","2977373501205200077","left","18"
0,57,"GABA","NXPH3","4","2977373501205200107","left","18"
0,67,"Glut","NXPH3","4","2977373501205200134","left","18"
0,63,"Glut","NXPH3","4","2977373501205200193","left","18"
0,72,"Glut","NXPH3","4","2977373501205200198","left","18"
0,65,"Glut","NXPH3","4","2977373501206100020","left","18"
0,63,"Glut","NXPH3","4","2977373501206100021","left","18"
0,62,"Glut","NXPH3","4","2977373501206100051","left","18"
0,65,"Glut","NXPH3","4","2977373501206100053","left","18"
0,66,"Glut","NXPH3","4","2977373501206100058","left","18"
2,67,"Glut","NXPH3","4","2977373501206100063","left","18"
0,68,"Glut","NXPH3","4","2977373501206100066","left","18"
0,67,"Glut","NXPH3","4","2977373501206100079","left","18"
0,66,"Glut","NXPH3","4","2977373501206100084","left","18"
0,70,"Glut","NXPH3","4","2977373501206100086","left","18"
0,64,"Glut","NXPH3","4","2977373501206100087","left","18"
0,62,"Glut","NXPH3","4","2977373501206100090","left","18"
0,63,"Glut","NXPH3","4","2977373501206100091","left","18"
0,69,"Glut","NXPH3","4","2977373501206100093","left","18"
0,69,"Glut","NXPH3","4","2977373501206100096","left","18"
1,67,"Glut","NXPH3","4","2977373501206100101","left","18"
1,73,"Glut","NXPH3","4","2977373501206100109","left","18"
0,70,"Glut","NXPH3","4","2977373501206100111","left","18"
2,67,"Glut","NXPH3","4","2977373501206100117","left","18"
0,68,"Glut","NXPH3","4","2977373501206100121","left","18"
2,64,"GABA","NXPH3","4","2977373501206100129","left","18"
0,68,"Glut","NXPH3","4","2977373501206100130","left","18"
2,67,"GABA","NXPH3","4","2977373501206100134","left","18"
1,65,"Glut","NXPH3","4","2977373501206100136","left","18"
0,70,"Glut","NXPH3","4","2977373501206100138","left","18"
1,70,"Glut","NXPH3","4","2977373501206100140","left","18"
0,69,"GABA","NXPH3","4","2977373501206100148","left","18"
0,66,"Glut","NXPH3","4","2977373501206100163","left","18"
0,65,"Glut","NXPH3","4","2977373501206100167","left","18"
1,69,"Glut","NXPH3","4","2977373501206100169","left","18"
0,68,"Glut","NXPH3","4","2977373501206100175","left","18"
0,74,"Glut","NXPH3","4","2977373501206100181","left","18"
0,72,"Glut","NXPH3","4","2977373501206100190","left","18"
0,75,"Glut","NXPH3","4","2977373501206100195","left","18"
1,67,"Glut","NXPH3","4","2977373501206100197","left","18"
0,71,"Glut","NXPH3","4","2977373501206100198","left","18"
0,67,"Glut","NXPH3","4","2977373501206100203","left","18"
0,69,"Glut","NXPH3","4","2977373501206100204","left","18"
1,74,"Glut","NXPH3","4","2977373501206100205","left","18"
0,71,"Glut","NXPH3","4","2977373501206100216","left","18"
0,74,"Glut","NXPH3","4","2977373501206100217","left","18"
1,77,"Glut","NXPH3","4","2977373501206100218","left","18"
0,70,"Glut","NXPH3","4","2977373501206100220","left","18"
0,69,"Glut","NXPH3","4","2977373501206100223","left","18"
0,79,"Glut","NXPH3","4","2977373501206100238","left","18"
0,68,"Glut","NXPH3","4","2977373501206100239","left","18"
0,69,"Glut","NXPH3","4","2977373501206100241","left","18"
0,76,"GABA","NXPH3","4","2977373501206100245","left","18"
0,69,"Glut","NXPH3","4","2977373501206100247","left","18"
0,80,"Glut","NXPH3","4","2977373501206100260","left","18"
0,69,"Glut","NXPH3","4","2977373501206100264","left","18"
0,69,"Glut","NXPH3","4","2977373501206100265","left","18"
0,77,"Glut","NXPH3","4","2977373501206100270","left","18"
0,78,"Glut","NXPH3","4","2977373501206100274","left","18"
0,75,"Glut","NXPH3","4","2977373501206100275","left","18"
0,71,"Glut","NXPH3","4","2977373501206100279","left","18"
1,82,"Glut","NXPH3","4","2977373501206100280","left","18"
0,82,"Glut","NXPH3","4","2977373501206100286","left","18"
0,77,"Glut","NXPH3","4","2977373501206100301","left","18"
0,75,"Glut","NXPH3","4","2977373501206100310","left","18"
0,77,"Glut","NXPH3","4","2977373501206100315","left","18"
0,77,"GABA","NXPH3","4","2977373501206100327","left","18"
1,83,"Glut","NXPH3","4","2977373501206100331","left","18"
0,82,"Glut","NXPH3","4","2977373501206100334","left","18"
0,79,"Glut","NXPH3","4","2977373501206100338","left","18"
